Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2017Q3,72,Accommodation and Food Services,1574
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2015Q4,72,Accommodation and Food Services,1525
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2020Q3,72,Accommodation and Food Services,1940
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2021Q3,72,Accommodation and Food Services,2096
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2016Q4,72,Accommodation and Food Services,1473
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2017Q4,72,Accommodation and Food Services,1484
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2018Q4,72,Accommodation and Food Services,1578
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2019Q4,72,Accommodation and Food Services,1629
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2020Q4,72,Accommodation and Food Services,1880
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2021Q4,72,Accommodation and Food Services,0
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q1,72,Accommodation and Food Services,-127
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q1,72,Accommodation and Food Services,38
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q1,72,Accommodation and Food Services,178
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q1,72,Accommodation and Food Services,-451
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q1,72,Accommodation and Food Services,-152
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2020Q1,72,Accommodation and Food Services,-2818
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2021Q1,72,Accommodation and Food Services,-86
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q2,72,Accommodation and Food Services,1776
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q2,72,Accommodation and Food Services,1179
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q2,72,Accommodation and Food Services,1498
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q2,72,Accommodation and Food Services,1421
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2020Q2,72,Accommodation and Food Services,-149
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q2,72,Accommodation and Food Services,1488
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2021Q2,72,Accommodation and Food Services,1702
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q3,72,Accommodation and Food Services,-591
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q3,72,Accommodation and Food Services,-469
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q3,72,Accommodation and Food Services,-478
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q3,72,Accommodation and Food Services,-132
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q3,72,Accommodation and Food Services,-667
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2020Q3,72,Accommodation and Food Services,931
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2021Q3,72,Accommodation and Food Services,-92
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q4,72,Accommodation and Food Services,-327
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q4,72,Accommodation and Food Services,-780
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q4,72,Accommodation and Food Services,-734
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q4,72,Accommodation and Food Services,-721
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2021Q4,72,Accommodation and Food Services,0
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q4,72,Accommodation and Food Services,-663
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2020Q4,72,Accommodation and Food Services,-449
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q1,72,Accommodation and Food Services,2175
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q1,72,Accommodation and Food Services,2399
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q1,72,Accommodation and Food Services,2829
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q1,72,Accommodation and Food Services,2489
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q1,72,Accommodation and Food Services,2554
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2021Q1,72,Accommodation and Food Services,1830
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q1,72,Accommodation and Food Services,2670
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q2,72,Accommodation and Food Services,3724
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q2,72,Accommodation and Food Services,4376
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q2,72,Accommodation and Food Services,3961
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q2,72,Accommodation and Food Services,4053
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q2,72,Accommodation and Food Services,1509
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q2,72,Accommodation and Food Services,4338
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2021Q2,72,Accommodation and Food Services,4184
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q3,72,Accommodation and Food Services,3536
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q3,72,Accommodation and Food Services,4227
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q3,72,Accommodation and Food Services,4216
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q3,72,Accommodation and Food Services,4227
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q3,72,Accommodation and Food Services,3898
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2021Q3,72,Accommodation and Food Services,3933
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q3,72,Accommodation and Food Services,2997
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q4,72,Accommodation and Food Services,2843
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q4,72,Accommodation and Food Services,2861
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q4,72,Accommodation and Food Services,2723
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q4,72,Accommodation and Food Services,2941
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q4,72,Accommodation and Food Services,2753
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q4,72,Accommodation and Food Services,2128
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2021Q4,72,Accommodation and Food Services,3077
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q1,72,Accommodation and Food Services,2648
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q1,72,Accommodation and Food Services,3016
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q1,72,Accommodation and Food Services,2719
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q1,72,Accommodation and Food Services,3395
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q1,72,Accommodation and Food Services,3043
Separations,Susquehanna WIA,Maryland Separations by Industry,2020Q1,72,Accommodation and Food Services,5869
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q2,72,Accommodation and Food Services,3326
Separations,Susquehanna WIA,Maryland Separations by Industry,2021Q1,72,Accommodation and Food Services,2167
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q2,72,Accommodation and Food Services,3361
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q2,72,Accommodation and Food Services,3556
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q2,72,Accommodation and Food Services,3535
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q2,72,Accommodation and Food Services,3765
Separations,Susquehanna WIA,Maryland Separations by Industry,2020Q2,72,Accommodation and Food Services,2089
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q3,72,Accommodation and Food Services,4596
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q3,72,Accommodation and Food Services,5260
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q3,72,Accommodation and Food Services,5201
Separations,Susquehanna WIA,Maryland Separations by Industry,2021Q2,72,Accommodation and Food Services,3186
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q3,72,Accommodation and Food Services,5182
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q3,72,Accommodation and Food Services,5056
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q4,72,Accommodation and Food Services,3881
Separations,Susquehanna WIA,Maryland Separations by Industry,2020Q3,72,Accommodation and Food Services,3369
Separations,Susquehanna WIA,Maryland Separations by Industry,2021Q3,72,Accommodation and Food Services,4292
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q4,72,Accommodation and Food Services,3435
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q4,72,Accommodation and Food Services,3767
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q4,72,Accommodation and Food Services,3905
Separations,Susquehanna WIA,Maryland Separations by Industry,2020Q4,72,Accommodation and Food Services,2896
Separations,Susquehanna WIA,Maryland Separations by Industry,2021Q4,72,Accommodation and Food Services,0
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q1,72,Accommodation and Food Services,16.3
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q4,72,Accommodation and Food Services,3693
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q1,72,Accommodation and Food Services,16.1
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q1,72,Accommodation and Food Services,15
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2020Q1,72,Accommodation and Food Services,14.099999999999998
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q1,72,Accommodation and Food Services,15.2
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2021Q1,72,Accommodation and Food Services,15.6
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q1,72,Accommodation and Food Services,14.499999999999998
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q2,72,Accommodation and Food Services,16.1
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q2,72,Accommodation and Food Services,17.299999999999997
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q2,72,Accommodation and Food Services,17.2
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q2,72,Accommodation and Food Services,16.8
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2020Q2,72,Accommodation and Food Services,16.6
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q2,72,Accommodation and Food Services,15.9
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q3,72,Accommodation and Food Services,19
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2021Q2,72,Accommodation and Food Services,16
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q3,72,Accommodation and Food Services,19.1
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q3,72,Accommodation and Food Services,19.8
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q3,72,Accommodation and Food Services,19.2
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q3,72,Accommodation and Food Services,19.1
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2020Q3,72,Accommodation and Food Services,14.6
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2016Q4,72,Accommodation and Food Services,17.5
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2015Q4,72,Accommodation and Food Services,16.7
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2017Q4,72,Accommodation and Food Services,18.7
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2018Q4,72,Accommodation and Food Services,18.3
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2019Q4,72,Accommodation and Food Services,25.7
Workers,Susquehanna WIA,Maryland Workers by Industry,2015Q1,72,Accommodation and Food Services,10943
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2020Q4,72,Accommodation and Food Services,20.200000000000003
Turnover,Susquehanna WIA,Maryland Turnover Rate by Industry,2021Q4,72,Accommodation and Food Services,0
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q1,72,Accommodation and Food Services,11064
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q1,72,Accommodation and Food Services,12118
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q1,72,Accommodation and Food Services,11466
Workers,Susquehanna WIA,Maryland Workers by Industry,2021Q1,72,Accommodation and Food Services,9553
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q1,72,Accommodation and Food Services,12242
Workers,Susquehanna WIA,Maryland Workers by Industry,2020Q1,72,Accommodation and Food Services,12020
Workers,Susquehanna WIA,Maryland Workers by Industry,2015Q2,72,Accommodation and Food Services,10718
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q2,72,Accommodation and Food Services,11214
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q2,72,Accommodation and Food Services,11667
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q2,72,Accommodation and Food Services,12029
Workers,Susquehanna WIA,Maryland Workers by Industry,2021Q2,72,Accommodation and Food Services,9449
Workers,Susquehanna WIA,Maryland Workers by Industry,2020Q2,72,Accommodation and Food Services,9210
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q3,72,Accommodation and Food Services,12707
Workers,Susquehanna WIA,Maryland Workers by Industry,2015Q3,72,Accommodation and Food Services,11887
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q3,72,Accommodation and Food Services,12822
Workers,Susquehanna WIA,Maryland Workers by Industry,2020Q3,72,Accommodation and Food Services,9077
Workers,Susquehanna WIA,Maryland Workers by Industry,2016Q4,72,Accommodation and Food Services,12231
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q2,72,Accommodation and Food Services,11725
Workers,Susquehanna WIA,Maryland Workers by Industry,2021Q3,72,Accommodation and Food Services,11110
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q3,72,Accommodation and Food Services,13397
Workers,Susquehanna WIA,Maryland Workers by Industry,2017Q4,72,Accommodation and Food Services,12794
Workers,Susquehanna WIA,Maryland Workers by Industry,2018Q4,72,Accommodation and Food Services,12959
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q3,72,Accommodation and Food Services,13354
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2015Q1,62,Health Care and Social Assistance,3617
Workers,Susquehanna WIA,Maryland Workers by Industry,2021Q4,72,Accommodation and Food Services,11089
Workers,Susquehanna WIA,Maryland Workers by Industry,2019Q4,72,Accommodation and Food Services,12682
Workers,Susquehanna WIA,Maryland Workers by Industry,2020Q4,72,Accommodation and Food Services,9999
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2016Q1,62,Health Care and Social Assistance,3359
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2017Q1,62,Health Care and Social Assistance,4051
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2019Q1,62,Health Care and Social Assistance,4361
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2020Q1,62,Health Care and Social Assistance,4582
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2018Q1,62,Health Care and Social Assistance,4216
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2021Q1,62,Health Care and Social Assistance,3898
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2016Q2,62,Health Care and Social Assistance,3985
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2017Q2,62,Health Care and Social Assistance,4009
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2018Q2,62,Health Care and Social Assistance,4168
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2015Q2,62,Health Care and Social Assistance,3405
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2019Q2,62,Health Care and Social Assistance,4297
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2020Q2,62,Health Care and Social Assistance,3443
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2021Q2,62,Health Care and Social Assistance,4167
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2015Q3,62,Health Care and Social Assistance,3652
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2016Q3,62,Health Care and Social Assistance,4297
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2017Q3,62,Health Care and Social Assistance,4141
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2018Q3,62,Health Care and Social Assistance,4314
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2019Q3,62,Health Care and Social Assistance,4442
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2021Q3,62,Health Care and Social Assistance,4391
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2020Q3,62,Health Care and Social Assistance,4049
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2015Q4,62,Health Care and Social Assistance,4080
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2017Q4,62,Health Care and Social Assistance,4386
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2019Q4,62,Health Care and Social Assistance,4497
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2016Q4,62,Health Care and Social Assistance,4263
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2018Q4,62,Health Care and Social Assistance,4450
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2020Q4,62,Health Care and Social Assistance,4532
Earnings,Susquehanna WIA,Maryland Average Earnings by Industry,2021Q4,62,Health Care and Social Assistance,0
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q1,62,Health Care and Social Assistance,90
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q1,62,Health Care and Social Assistance,2587
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q1,62,Health Care and Social Assistance,128
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q1,62,Health Care and Social Assistance,143
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q1,62,Health Care and Social Assistance,64
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2021Q1,62,Health Care and Social Assistance,-20
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q2,62,Health Care and Social Assistance,-2539
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2020Q1,62,Health Care and Social Assistance,-660
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q2,62,Health Care and Social Assistance,233
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q2,62,Health Care and Social Assistance,43
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q2,62,Health Care and Social Assistance,56
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2020Q2,62,Health Care and Social Assistance,-4464
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q2,62,Health Care and Social Assistance,141
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q3,62,Health Care and Social Assistance,192
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2021Q2,62,Health Care and Social Assistance,124
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q3,62,Health Care and Social Assistance,-35
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q3,62,Health Care and Social Assistance,114
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q3,62,Health Care and Social Assistance,-5
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q3,62,Health Care and Social Assistance,178
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2015Q4,62,Health Care and Social Assistance,-29
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2016Q4,62,Health Care and Social Assistance,70
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2021Q3,62,Health Care and Social Assistance,1002
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2020Q3,62,Health Care and Social Assistance,61
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2017Q4,62,Health Care and Social Assistance,59
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2018Q4,62,Health Care and Social Assistance,-1
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2019Q4,62,Health Care and Social Assistance,79
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2021Q4,62,Health Care and Social Assistance,0
Job Change,Susquehanna WIA,Maryland Job Net Change by Industry,2020Q4,62,Health Care and Social Assistance,14
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q1,62,Health Care and Social Assistance,1296
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q1,62,Health Care and Social Assistance,1478
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q1,62,Health Care and Social Assistance,1375
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q1,62,Health Care and Social Assistance,1398
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q1,62,Health Care and Social Assistance,1551
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q1,62,Health Care and Social Assistance,1650
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2021Q1,62,Health Care and Social Assistance,1077
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q2,62,Health Care and Social Assistance,1429
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q2,62,Health Care and Social Assistance,1405
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q2,62,Health Care and Social Assistance,1474
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q2,62,Health Care and Social Assistance,1573
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q2,62,Health Care and Social Assistance,1563
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q2,62,Health Care and Social Assistance,1039
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2021Q2,62,Health Care and Social Assistance,1431
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q3,62,Health Care and Social Assistance,1560
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q3,62,Health Care and Social Assistance,1796
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q3,62,Health Care and Social Assistance,1749
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q3,62,Health Care and Social Assistance,1670
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q3,62,Health Care and Social Assistance,2004
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q3,62,Health Care and Social Assistance,1384
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2015Q4,62,Health Care and Social Assistance,1305
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2021Q3,62,Health Care and Social Assistance,2761
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2016Q4,62,Health Care and Social Assistance,1480
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2018Q4,62,Health Care and Social Assistance,1489
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2017Q4,62,Health Care and Social Assistance,1570
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2020Q4,62,Health Care and Social Assistance,1443
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2019Q4,62,Health Care and Social Assistance,1686
New Hires,Susquehanna WIA,Maryland New Hires by Industry,2021Q4,62,Health Care and Social Assistance,1818
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q1,62,Health Care and Social Assistance,1417
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q1,62,Health Care and Social Assistance,1306
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q1,62,Health Care and Social Assistance,1447
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q1,62,Health Care and Social Assistance,1477
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q1,62,Health Care and Social Assistance,1552
Separations,Susquehanna WIA,Maryland Separations by Industry,2021Q1,62,Health Care and Social Assistance,1271
Separations,Susquehanna WIA,Maryland Separations by Industry,2020Q1,62,Health Care and Social Assistance,2468
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q2,62,Health Care and Social Assistance,4138
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q2,62,Health Care and Social Assistance,1385
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q2,62,Health Care and Social Assistance,1601
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q2,62,Health Care and Social Assistance,1705
Separations,Susquehanna WIA,Maryland Separations by Industry,2020Q2,62,Health Care and Social Assistance,5624
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q2,62,Health Care and Social Assistance,1648
Separations,Susquehanna WIA,Maryland Separations by Industry,2021Q2,62,Health Care and Social Assistance,1510
Separations,Susquehanna WIA,Maryland Separations by Industry,2015Q3,62,Health Care and Social Assistance,1609
Separations,Susquehanna WIA,Maryland Separations by Industry,2016Q3,62,Health Care and Social Assistance,1953
Separations,Susquehanna WIA,Maryland Separations by Industry,2018Q3,62,Health Care and Social Assistance,1862
Separations,Susquehanna WIA,Maryland Separations by Industry,2019Q3,62,Health Care and Social Assistance,2015
Separations,Susquehanna WIA,Maryland Separations by Industry,2017Q3,62,Health Care and Social Assistance,1955
Separations,Susquehanna WIA,Maryland Separations by Industry,2020Q3,62,Health Care and Social Assistance,1667
Separations,Susquehanna WIA,Maryland Separations by Industry,2021Q3,62,Health Care and Social Assistance,1913
Turnover,Susquehanna WIA,Maryland Turnover Rate by Education,2016Q4,E5,Educational attainment not available (workers aged 24 or younger),0.203,
